condition,hidden_width,fold,epoch,train_loss,balanced_accuracy_full
intermediate,512,2,6,0.8314994313762993,0.49248413720394635
intermediate,512,2,7,0.7948726288649497,0.5039781804695361
intermediate,512,2,8,0.7530806575084037,0.5090055326890958
intermediate,512,2,9,0.7005049136965754,0.5192827555553826
intermediate,512,2,10,0.6526215462284533,0.5048569479241231
intermediate,512,2,11,0.652579021606239,0.5208317528892139
intermediate,512,2,12,0.5814073325102151,0.5219227456220888
intermediate,512,2,13,0.5508078769635701,0.528475874804187
intermediate,512,2,14,0.527167832976441,0.5426688708593985
intermediate,512,2,15,0.48517969323939397,0.525917419444358
intermediate,512,2,16,0.448855214922282,0.5186347329422262
intermediate,512,2,17,0.4148578048338463,0.5370594289134066
intermediate,512,2,18,0.3798988441665303,0.5143026950867802
intermediate,512,2,19,0.366661074141212,0.5064082551378212
intermediate,512,2,20,0.35779077099878565,0.5170535999113005
intermediate,512,2,21,0.3554409636078956,0.5337294331538597
intermediate,512,2,22,0.30255678931012464,0.5275595414086086
intermediate,512,2,23,0.276435078118364,0.53668871345689
intermediate,512,2,24,0.2749536672661399,0.5490973881013144
intermediate,512,2,25,0.27665621172655064,0.5371783674644425
intermediate,512,2,26,0.22559040354064783,0.5321190011204133
intermediate,512,2,27,0.19462852015412468,0.5351353800327825
intermediate,512,2,28,0.19696680811224357,0.534383372301412
intermediate,512,2,29,0.20985661493446428,0.5288559513527953
intermediate,512,2,30,0.19857355333945276,0.5340745373108006
intermediate,512,2,31,0.2082197834715926,0.540384845437428
intermediate,512,2,32,0.18633617619946916,0.5362573737849221
intermediate,512,2,33,0.18611347985459092,0.5467602759666158
intermediate,512,2,34,0.1386042948151682,0.5255065444975258
intermediate,512,2,35,0.15128937950684415,0.5156803560683867
intermediate,512,2,36,0.15081932601069903,0.5286969748840683
intermediate,512,2,37,0.13737680136629965,0.5443368067442657
intermediate,512,2,38,0.12799970920663784,0.5351505766108535
intermediate,512,2,39,0.12464551706268763,0.5404616793361551
intermediate,512,2,40,0.1577185932552959,0.5260198241184526
intermediate,512,2,41,0.14325348909923538,0.5085836756818441
intermediate,512,2,42,0.10646443509520252,0.5273688344848693
intermediate,512,2,43,0.12500820946411123,0.5333132495357548
intermediate,512,2,44,0.10743645236863147,0.5435288350813856
intermediate,512,2,45,0.10098032992283112,0.5503324849185107
intermediate,512,2,46,0.10660661192643217,0.5170399837773489
intermediate,512,2,47,0.08921093554994546,0.5242191714517652
intermediate,512,2,48,0.08083530832039298,0.5370081657900471
intermediate,512,2,49,0.08983168846484052,0.5371110567546399
intermediate,512,2,50,0.08668065371931391,0.5221196122254729
late,128,2,1,1.0621869790675171,0.43314089197348354
late,128,2,2,1.0102414783396825,0.4652304319945431
late,128,2,3,0.9785140657846907,0.47708283083315184
late,128,2,4,0.9462025536157701,0.4540462773489777
late,128,2,5,0.9238527895817402,0.48275415324504894
late,128,2,6,0.8986765403741307,0.4678534829422261
late,128,2,7,0.8705925920563656,0.4831441177004554
late,128,2,8,0.8464036079869041,0.48001641878819007
late,128,2,9,0.819367078006248,0.49241840693826316
late,128,2,10,0.7994841055298039,0.4774644878258795
late,128,2,11,0.7733888467465491,0.4671711768489413
late,128,2,12,0.7487024105755629,0.49669719598414824
late,128,2,13,0.7239852940711925,0.490807610186943
late,128,2,14,0.6932634287918251,0.4919450436624029
late,128,2,15,0.6710191676164212,0.5189485118862366
late,128,2,16,0.6522409113185674,0.5056408076831306
late,128,2,17,0.6156165001432218,0.5240083239965557
late,128,2,18,0.5909387618156778,0.4940823714507277
late,128,2,19,0.5715491928182169,0.49417452350015045
late,128,2,20,0.5350962577785128,0.5008290037269304
late,128,2,21,0.5323564079463462,0.5179769034706877
late,128,2,22,0.5024599968039063,0.5356749598648242
late,128,2,23,0.47925645127643407,0.5272904201420228
late,128,2,24,0.4429312073785881,0.504914249154503
late,128,2,25,0.4332616662283641,0.5327357795690558
late,128,2,26,0.40989674278573107,0.5175843859901653
late,128,2,27,0.40178735834072943,0.5185837129641157
late,128,2,28,0.4004309982286051,0.5141936039183342
late,128,2,29,0.3559342622659277,0.5019352740862926
late,128,2,30,0.34933258108098714,0.5244609388778231
late,128,2,31,0.3337822549951073,0.5007210067121056
late,128,2,32,0.3051474354465216,0.5219590553126264
late,128,2,33,0.31936365340585127,0.5215164499107819
late,128,2,34,0.2933194407651714,0.5182543727241605
late,128,2,35,0.29275750367612535,0.5164886114007241
late,128,2,36,0.2656343518241981,0.5074467690210908
late,128,2,37,0.2773443455775813,0.5087493386449223
late,128,2,38,0.25471711721392154,0.5209620382185428
late,128,2,39,0.24986779259017786,0.5047647553504923
late,128,2,40,0.23521024261252366,0.5035147051004741
late,128,2,41,0.23879899251113287,0.5132471205118628
late,128,2,42,0.2575660540076093,0.5101539482249748
late,128,2,43,0.21328934531393928,0.5110133045838391
late,128,2,44,0.20471767620624615,0.5161917310515287
late,128,2,45,0.20096834111862283,0.5135602915927505
late,128,2,46,0.1897683842080181,0.5110958118717127
late,128,2,47,0.2043758250580034,0.5160615672948242
late,128,2,48,0.18962155426576152,0.5149905935207951
late,128,2,49,0.1683223940522426,0.5114148994869959
late,128,2,50,0.18268378164896376,0.5076626820023238
late,256,2,1,1.0569512832364032,0.44573950358169157
late,256,2,2,0.9990679682649108,0.46982401308964344
late,256,2,3,0.9592715452749664,0.4861759363361447
late,256,2,4,0.9310222129593596,0.45520048784662787
late,256,2,5,0.8935017090904951,0.4684513365856442
late,256,2,6,0.8719500036796012,0.5115371204988951
late,256,2,7,0.8440950258135288,0.4711392667906383
late,256,2,8,0.8062101843434449,0.49395123511302685
late,256,2,9,0.7590940295770808,0.5047100476694365
late,256,2,10,0.7376060188500383,0.5032987515950328
late,256,2,11,0.7077153562835223,0.5196526200035273
late,256,2,12,0.6627812114202636,0.5135491879597066
late,256,2,13,0.6302692558444238,0.5173942869295488
late,256,2,14,0.5997916669464236,0.508438801637567
late,256,2,15,0.5663271869490945,0.5167816014259334
late,256,2,16,0.5270268568950417,0.5115282862215099
late,256,2,17,0.5037998422682383,0.5188613848386293
late,256,2,18,0.46607579660587567,0.5243484031516811
late,256,2,19,0.46548548918089216,0.5123098361006505
late,256,2,20,0.4346888538697867,0.5337815472855912
late,256,2,21,0.3871427553182975,0.5003804817906902
late,256,2,22,0.36647770979958494,0.4918076665966408
late,256,2,23,0.34564846467870214,0.48977343239394977
late,256,2,24,0.34636357328474465,0.5066691499901445
late,256,2,25,0.2991498585061455,0.5168637439959333
late,256,2,26,0.3099496776707561,0.5277196525551648
late,256,2,27,0.2832950463806047,0.5156043731780316
late,256,2,28,0.25623046171856645,0.503026591012833
late,256,2,29,0.2807462573618,0.5316447057877647
late,256,2,30,0.26725940470791615,0.5218670248358284
late,256,2,31,0.2249987776437301,0.5310896862324027
late,256,2,32,0.17727126208476182,0.5239459572401522
late,256,2,33,0.20264941974570813,0.5100816935617732
late,256,2,34,0.16616266731432874,0.5119650561373751
late,256,2,35,0.19333530140485736,0.49910360451485064
late,256,2,36,0.1779188854221202,0.5202347502541679
late,256,2,37,0.1815619686272292,0.5403587883715623
late,256,2,38,0.18371860318127636,0.5076017741174151
late,256,2,39,0.16822191839411937,0.5241729738544293
late,256,2,40,0.15033751241655202,0.5009832793875074
late,256,2,41,0.15766751061195783,0.5112442925705186
late,256,2,42,0.14746995443635125,0.4972310619028353
late,256,2,43,0.13422599433997895,0.5169724299222973
late,256,2,44,0.14624364973970494,0.5175755922369881
late,256,2,45,0.1419153422415159,0.5116915987805131
late,256,2,46,0.13821723946330197,0.5038947816490824
late,256,2,47,0.13553618764982814,0.5133243596526719
late,256,2,48,0.1303131289802118,0.5277805604400734
late,256,2,49,0.12523954571201856,0.5122070667086822
late,256,2,50,0.12711163094222683,0.5214859351820152
late,512,2,1,1.0463113708599245,0.4609776189661075
late,512,2,2,0.986946392942358,0.48286138029991804
late,512,2,3,0.9506593341321017,0.4731706642987561
late,512,2,4,0.901155601365181,0.47769377379581507
late,512,2,5,0.8764231112776174,0.46348708055823556
late,512,2,6,0.8358433042460292,0.48941292903789696
late,512,2,7,0.795452590693571,0.488585505755086
late,512,2,8,0.7609507094559533,0.5070363803647567
late,512,2,9,0.7279644671403865,0.5242447422271327
late,512,2,10,0.7018935981440724,0.5064838733103026
late,512,2,11,0.6369703811178516,0.5169881127908665
late,512,2,12,0.5916246313495505,0.5117678248161174
late,512,2,13,0.5644814970258102,0.4994228947511748
late,512,2,14,0.5404062854661507,0.5065250053816149
late,512,2,15,0.48579762430122275,0.5183307608565975
late,512,2,16,0.4618946223210523,0.5307854304773169
late,512,2,17,0.4134189438151751,0.531603695289077
late,512,2,18,0.4320418069847917,0.5222215306090691
late,512,2,19,0.38082960255807907,0.5090581736355337
late,512,2,20,0.3407023543023704,0.5260359932775202
late,512,2,21,0.30076927545421517,0.5284594624998703
late,512,2,22,0.3368242288839227,0.5164483303377838
late,512,2,23,0.2929104262006279,0.5068840093419646
late,512,2,24,0.26685617938857514,0.5214659162231697
late,512,2,25,0.24745912091413977,0.5003281245137096
late,512,2,26,0.25905186335441127,0.525932616022429
late,512,2,27,0.23571197636320487,0.510015112287718
late,512,2,28,0.22615327386436443,0.5176525477083398
late,512,2,29,0.2029321168102776,0.5188459451153092
late,512,2,30,0.21576798238624553,0.5201328318705715
late,512,2,31,0.1962942167046968,0.5252891726447979
late,512,2,32,0.17796541435411428,0.5346663528471984
late,512,2,33,0.1851616221465114,0.504487812911726
late,512,2,34,0.17198655986074773,0.5193655059885054
late,512,2,35,0.16535102428764017,0.5103128031210772
late,512,2,36,0.15334249214583326,0.525340557340782
late,512,2,37,0.1496985152544486,0.5413980316905792
late,512,2,38,0.1428766776912918,0.5313531746340502
late,512,2,39,0.14956911306758663,0.5259285230774019
late,512,2,40,0.12721878854281313,0.5187484843946137
late,512,2,41,0.11906358130552151,0.5258507165976782
late,512,2,42,0.13143076021645508,0.5189183213511354
late,512,2,43,0.11642668505880881,0.5233284493557624
late,512,2,44,0.13017451504055533,0.5219653365648957
late,512,2,45,0.13224223465147428,0.5084500268432355
late,512,2,46,0.12627994110890195,0.5135970875737864
late,512,2,47,0.10290237889914816,0.5102773444389116
late,512,2,48,0.10744641576681478,0.5209153543307087
late,512,2,49,0.08744256658969805,0.5235653538768376
late,512,2,50,0.09460914447801069,0.5156035221696595
learned,128,2,1,1.0674298546111844,0.4370624601241791
learned,128,2,2,1.0079983493532363,0.4560061496296412
learned,128,2,3,0.9694490856868015,0.4587168544396378
learned,128,2,4,0.9436040223914652,0.4717760641981264
learned,128,2,5,0.9177865737659038,0.46726385571307044
learned,128,2,6,0.8830357778466986,0.46537814273339356
learned,128,2,7,0.8589247298295363,0.4920837985512434
learned,128,2,8,0.8397209167832118,0.4959233051803554
learned,128,2,9,0.8014982871757652,0.5019084875846794
learned,128,2,10,0.7797458551430929,0.5266739253628375
learned,128,2,11,0.7391615378118195,0.5148205134190241
learned,128,2,12,0.7086352980437727,0.5143376269542395
learned,128,2,13,0.6695131731791326,0.5237296795410455
learned,128,2,14,0.6528122206665734,0.517898651224674
learned,128,2,15,0.6156029889951647,0.4850641546844688
learned,128,2,16,0.5969788460643984,0.5044140993770294
learned,128,2,17,0.566798150519862,0.5156196913287272
learned,128,2,18,0.5618402767732315,0.5129982613493719
learned,128,2,19,0.5296097371625884,0.5205028178913407
learned,128,2,20,0.5175885897470435,0.5321181501120414
learned,128,2,21,0.4743126692907883,0.49228025991254554
learned,128,2,22,0.4617481238234047,0.4968613595515235
learned,128,2,23,0.43348579741196336,0.501903908349154
learned,128,2,24,0.4158513789409811,0.4996816823446723
learned,128,2,25,0.3902367731267528,0.5062682034743187
learned,128,2,26,0.4244221687043389,0.4964235765304535
learned,128,2,27,0.3795541071893738,0.5110022009507952
learned,128,2,28,0.34963536034916626,0.5093861360524105
learned,128,2,29,0.3110420253580807,0.498553772058137
learned,128,2,30,0.3049038567921249,0.4947810493241211
learned,128,2,31,0.3294069932469068,0.5043536777826191
learned,128,2,32,0.31439490280789023,0.503791769111865
learned,128,2,33,0.3102352262148893,0.5049096699189776
learned,128,2,34,0.28319565151332443,0.5167513298424159
learned,128,2,35,0.2851135258262801,0.4979048984366085
learned,128,2,36,0.2674805620915379,0.5181924922582554
learned,128,2,37,0.23310087266143367,0.49726169820422644
learned,128,2,38,0.23801095602513142,0.5013120928127561
learned,128,2,39,0.23715592543245026,0.5156340368984262
learned,128,2,40,0.223699903759711,0.4981673737330512
learned,128,2,41,0.21747934864666063,0.49251092370555954
learned,128,2,42,0.20838330064355956,0.49671125788438997
learned,128,2,43,0.23495346041086734,0.5059025535438257
learned,128,2,44,0.22813773543980817,0.49655588807019185
learned,128,2,45,0.20392695289094187,0.49844026375099854
learned,128,2,46,0.18695664409974175,0.5084090163445478
learned,128,2,47,0.1795459306951196,0.4952188323451911
learned,128,2,48,0.17546478977108815,0.5076005583911695
learned,128,2,49,0.1767890263740761,0.4934842746620605
learned,128,2,50,0.1909400979072217,0.5031897009507952
learned,256,2,1,1.0560263055381287,0.4616922228533193
learned,256,2,2,0.9927848405972421,0.4628739087641219
learned,256,2,3,0.9659198362957803,0.4672584659933812
learned,256,2,4,0.923551714017875,0.4638506637541108
learned,256,2,5,0.8981117103499141,0.4892390801847644
learned,256,2,6,0.8584756852368455,0.48934197114935724
learned,256,2,7,0.8393940143958736,0.475848058209621
learned,256,2,8,0.8005362892494714,0.4855343975962985
learned,256,2,9,0.7802031650499452,0.47221538713910766
learned,256,2,10,0.7473023951307589,0.49532123701928565
learned,256,2,11,0.6812494519654746,0.5091497988702499
learned,256,2,12,0.6653838064857328,0.49632919564958033
learned,256,2,13,0.6319597385938501,0.49531629306588654
learned,256,2,14,0.582446804713984,0.5227517088248109
learned,256,2,15,0.5603856787119721,0.5059802384509249
learned,256,2,16,0.5374637499905852,0.4752341164555518
learned,256,2,17,0.5001004394333076,0.5257373298631643
learned,256,2,18,0.49929132896421463,0.5207299560782421
learned,256,2,19,0.44701043840940957,0.5218050227972986
learned,256,2,20,0.4247590756072485,0.5178785106932039
learned,256,2,21,0.40458623953078154,0.5281045514845476
learned,256,2,22,0.38255039402517244,0.5027124878751569
learned,256,2,23,0.37546669462984483,0.519370571514529
learned,256,2,24,0.32607723760315727,0.5180331510716546
learned,256,2,25,0.33359191776962993,0.5246150929657755
learned,256,2,26,0.3061471328320014,0.5253354918147584
learned,256,2,27,0.29911152002108915,0.527322150597035
learned,256,2,28,0.28045570633521594,0.5190466615184713
learned,256,2,29,0.24879945904963996,0.5084201199775918
learned,256,2,30,0.2528726946365947,0.5281917595805712
learned,256,2,31,0.2457605962361011,0.5110073880494435
learned,256,2,32,0.23218920211036337,0.5219789526988474
learned,256,2,33,0.21382597595775607,0.5209247559470086
learned,256,2,34,0.2037082361182554,0.5282435089944291
learned,256,2,35,0.20702352645611302,0.5053832358158787
learned,256,2,36,0.2096774800952557,0.5133915487898499
learned,256,2,37,0.20317712829606097,0.5324946605303289
learned,256,2,38,0.1652558108883895,0.525280014173747
learned,256,2,39,0.16781607932026213,0.5207710881495545
learned,256,2,40,0.14848742268977108,0.5199930233523181
learned,256,2,41,0.13951994154891667,0.5326333748949613
learned,256,2,42,0.14462077389439182,0.5318607403416223
learned,256,2,43,0.13454703542198443,0.5211772622882367
learned,256,2,44,0.15305925720111538,0.5200964006074092
learned,256,2,45,0.15141231545422046,0.5101537050797257
learned,256,2,46,0.15266036959465742,0.5318045332648637
learned,256,2,47,0.13669676425485525,0.5246667208070087
learned,256,2,48,0.12389928000172956,0.5163918395915679
learned,256,2,49,0.15756043659902252,0.5115841285803948
learned,256,2,50,0.12842559687468466,0.5083267522019234
learned,512,2,1,1.0521094726367453,0.45778005631892354
learned,512,2,2,0.982263360911219,0.4410151913909724
learned,512,2,3,0.9531628760460047,0.4508310056228149
learned,512,2,4,0.9176132450803933,0.4836905866478894
learned,512,2,5,0.8710847669294802,0.49365812351519295
learned,512,2,6,0.8379971357846956,0.4768173972695113
learned,512,2,7,0.7925196247232112,0.4752467194842987
learned,512,2,8,0.7647344642332522,0.5140601577007666
learned,512,2,9,0.7074140496661881,0.5108223545148506
learned,512,2,10,0.683180993734833,0.49453279802475286
learned,512,2,11,0.6428489226937021,0.5224897198188665
learned,512,2,12,0.5910651760584251,0.5157415476227527
learned,512,2,13,0.5516233587022767,0.5226696878274356
learned,512,2,14,0.5421623331685411,0.5272453166983079
learned,512,2,15,0.5123293719812129,0.5039940659591464
learned,512,2,16,0.4606000926603219,0.519690226468727
learned,512,2,17,0.4374848414018325,0.5294523461247186
learned,512,2,18,0.4075473257652153,0.5219495321237019
learned,512,2,19,0.38633560620538915,0.5145492443694044
learned,512,2,20,0.3618979021022844,0.5375943079372983
learned,512,2,21,0.38277116365137354,0.5248623716841472
learned,512,2,22,0.33577198153517357,0.5146166361276233
learned,512,2,23,0.2972705908600755,0.5270032250785844
learned,512,2,24,0.29352410250474337,0.5277546249468322
learned,512,2,25,0.25940465294154347,0.5293503061684977
learned,512,2,26,0.235251385514676,0.5299470656582946
learned,512,2,27,0.23048252475843864,0.5339612721489112
learned,512,2,28,0.23644747506669606,0.5155376703313519
learned,512,2,29,0.21872613421036588,0.5312337092683078
learned,512,2,30,0.20536429151497057,0.5337241244825869
learned,512,2,31,0.18613284524934326,0.5040033460028218
learned,512,2,32,0.1788684080728192,0.5378515961350928
learned,512,2,33,0.19294573304614876,0.5331171123681181
learned,512,2,34,0.19047243478492767,0.5279200042404532
learned,512,2,35,0.17572410387588072,0.5123159957802953
learned,512,2,36,0.15053098899581244,0.5109973785700207
learned,512,2,37,0.1520146294837309,0.5081206055548639
learned,512,2,38,0.16472881031657624,0.5372342098233275
learned,512,2,39,0.15258487583828223,0.5353510498687664
learned,512,2,40,0.14601141683237157,0.5422929683042337
learned,512,2,41,0.14493478259046677,0.5182898314063262
learned,512,2,42,0.1386706351901773,0.5246720294782815
learned,512,2,43,0.11719954350333806,0.510174939764817
learned,512,2,44,0.1217214088460845,0.5119455234690279
learned,512,2,45,0.14733073839649768,0.5131846321828348
learned,512,2,46,0.11229131762970083,0.509674911559968
learned,512,2,47,0.10665329700315714,0.5044825042404532
learned,512,2,48,0.09359946735117795,0.5271983896652247
learned,512,2,49,0.12200019383019735,0.526746747364954
learned,512,2,50,0.11111427677025447,0.5317794487799944
text,128,3,1,1.0698804605693717,0.416199018662961
text,128,3,2,1.0496228833473165,0.4242568793154078
text,128,3,3,1.0335249042635812,0.43096538326732725
text,128,3,4,1.0171784031453557,0.4333541855881948
text,128,3,5,1.0028744449166103,0.4433417781818701
text,128,3,6,0.9967307045821744,0.4490536332744736
text,128,3,7,0.9821249212270008,0.44882249422121917
text,128,3,8,0.9689490732722258,0.4570735798134418
text,128,3,9,0.9617825197299738,0.4542971297909634
text,128,3,10,0.9446873702303902,0.4522842304249077
text,128,3,11,0.9366063410074923,0.45173683589496716
text,128,3,12,0.9344122060306409,0.45117491523480235
text,128,3,13,0.9156102210439313,0.4680266372887611
text,128,3,14,0.9062256032883809,0.458268194145598
text,128,3,15,0.9071501608918474,0.44313616898012803
text,128,3,16,0.891655491284675,0.45797774259835294
text,128,3,17,0.8880428728008769,0.4640335553405161
text,128,3,18,0.8827152810795769,0.4458875459476421
text,128,3,19,0.8658051306664631,0.4348337496069519
text,128,3,20,0.8632727642958077,0.43737386324656385
text,128,3,21,0.8517513197129933,0.4346047524219556
text,128,3,22,0.850990497941122,0.4463487277424359
text,128,3,23,0.8397775794823132,0.4372858131741911
text,128,3,24,0.8414115596816177,0.4445178973293522
text,128,3,25,0.833689659677875,0.44330646273319774
text,128,3,26,0.8383221092648531,0.4429562418954142
text,128,3,27,0.8202834481968305,0.4471862692885895
text,128,3,28,0.8240634758434995,0.45314730182257357
text,128,3,29,0.8130813702862925,0.4447935182153409
text,128,3,30,0.8138212624020601,0.4372184001547505
text,128,3,31,0.8104485504290196,0.4395785867096486
text,128,3,32,0.8000063534182403,0.456305897686019
text,128,3,33,0.7900450201558817,0.4563010048874389
text,128,3,34,0.7896573602841163,0.4544160593099766
text,128,3,35,0.7803842796705156,0.47201833869632787
text,128,3,36,0.7859504706572488,0.4536300342633955
text,128,3,37,0.7845493399035868,0.45900300722363846
text,128,3,38,0.7901937540288995,0.4536532699811337
text,128,3,39,0.7773038975855443,0.44571709992905645
text,128,3,40,0.7757365937632416,0.4616406520017515
text,128,3,41,0.764588187814383,0.44846786783450665
text,128,3,42,0.7629951472681854,0.4511102531456837
text,128,3,43,0.7783259284433894,0.45111070994223174
text,128,3,44,0.7660457966215324,0.45703337156618934
text,128,3,45,0.7542740315666998,0.46865642776491434
text,128,3,46,0.7604839514687424,0.45299565551969395
text,128,3,47,0.7551300088772599,0.4564709941094766
text,128,3,48,0.7498559374459751,0.45944951062269207
text,128,3,49,0.7470658914581019,0.44208616628401326
text,128,3,50,0.7458515738317479,0.46754221977622895
text,256,3,1,1.0743760869141024,0.4180269458802068
text,256,3,2,1.0435566964573886,0.42520751353579533
text,256,3,3,1.0266450471903017,0.44574721804811684
text,256,3,4,1.0139772314675815,0.4458817395559662
text,256,3,5,0.9968986311508099,0.4586042035352236
text,256,3,6,0.984282881489599,0.44165675722688685
text,256,3,7,0.973264255760852,0.44481840855168614
text,256,3,8,0.9627072302458798,0.44899477757703093
text,256,3,9,0.941501570309644,0.4460028109432373
text,256,3,10,0.9350049807763224,0.451141132592324
text,256,3,11,0.9235405073115963,0.43774026483317874
text,256,3,12,0.9058348183856585,0.45464136151845186
text,256,3,13,0.9011682715091406,0.45103381585666286
text,256,3,14,0.8878942066462252,0.4518883299323308
text,256,3,15,0.8799147830583662,0.44514723100895753
text,256,3,16,0.8610359723655341,0.4441381978876753
text,256,3,17,0.860569523579163,0.43738135470995004
text,256,3,18,0.8539551430971835,0.45822951870453954
text,256,3,19,0.8372842869209369,0.46186904012468394
text,256,3,20,0.8325839142524759,0.4419705967573861
text,256,3,21,0.8260148333005256,0.437381506975466
text,256,3,22,0.8217928743487253,0.44379867624014785
text,256,3,23,0.8187108760728886,0.4292909396901872
text,256,3,24,0.8071269992134333,0.4634867698726394
text,256,3,25,0.8021965903761499,0.435316025251226
text,256,3,26,0.7980451056470421,0.45557337874175247
text,256,3,27,0.7927944763168615,0.4398458025391554
text,256,3,28,0.7863611775543053,0.47213696368430896
text,256,3,29,0.7878500844171534,0.44961325980086436
text,256,3,30,0.7742600025930954,0.4483801222931658
text,256,3,31,0.7675474201821532,0.43857245678420426
text,256,3,32,0.7714052453091007,0.4531239138393193
text,256,3,33,0.76462522601582,0.45902104561176466
text,256,3,34,0.7573196435473977,0.4451317912856374
text,256,3,35,0.749063147300201,0.44241710015643965
text,256,3,36,0.7493654960737178,0.44379103251124574
text,256,3,37,0.7468335400701194,0.45053793782629487
text,256,3,38,0.7456249775686813,0.4470989805437966
text,256,3,39,0.7334734628961973,0.4411587373282608
text,256,3,40,0.7455603655096124,0.4406734062226329
text,256,3,41,0.7279578113431082,0.4380950739385104
text,256,3,42,0.7314193620107561,0.4372751139839351
text,256,3,43,0.7301518096349626,0.45044835494772784
text,256,3,44,0.7299241161471262,0.45175792974444723
text,256,3,45,0.7201313988076454,0.4354007153312129
text,256,3,46,0.7334411484408753,0.44709393547970055
text,256,3,47,0.7242548762191653,0.44986274177327684
text,256,3,48,0.7160195595931008,0.45314730182257357
text,256,3,49,0.7228302010066846,0.4379047521945725
text,256,3,50,0.71253086415885,0.43666198135522966
text,512,3,1,1.0760572755524,0.42628579701374436
text,512,3,2,1.0378362052727743,0.4436062126279518
text,512,3,3,1.023985226741012,0.42284014004854303
text,512,3,4,1.005614776261814,0.43661734725697937
text,512,3,5,0.9888214612506447,0.4418614223824299
text,512,3,6,0.972955455330654,0.4621745964111139
text,512,3,7,0.9678234295695239,0.45661988948203414
text,512,3,8,0.9469510987791091,0.4441581954254404
text,512,3,9,0.9228508207186354,0.4441518002737694
text,512,3,10,0.909876185561974,0.46193140808002847
text,512,3,11,0.901120230789584,0.45965572888649814
text,512,3,12,0.8844496607780457,0.4429960136481876
text,512,3,13,0.8781231732268608,0.44721225593664976
text,512,3,14,0.8657932016237868,0.45529747362680056
text,512,3,15,0.8495451477185594,0.4494413114291877
text,512,3,16,0.8488189163008285,0.45318032313747203
text,512,3,17,0.8389892543797718,0.46180483483211326
text,512,3,18,0.8204223363811433,0.4285663690058548
text,512,3,19,0.8098669176950505,0.4485088374093391
text,512,3,20,0.8049502762824453,0.4472610215059003
text,512,3,21,0.7946420680165915,0.4509226823320678
text,512,3,22,0.7981879224327846,0.4421223953257816
text,512,3,23,0.7767332420923323,0.44698524835439546
text,512,3,24,0.7850651032637551,0.44822177630758314
text,512,3,25,0.7687789966298647,0.4505090479823966
text,512,3,26,0.7606826075084546,0.44702407606096983
text,512,3,27,0.7587081203285936,0.4497468677156177
text,512,3,28,0.7420405555145902,0.44650052631083154
text,512,3,29,0.7474422732572905,0.4285660644748228
text,512,3,30,0.7491282077984036,0.440495773271693
text,512,3,31,0.7472274887000079,0.4476379700172551
text,512,3,32,0.7442895564109243,0.43086803484744535
text,512,3,33,0.7315379484161657,0.431812710410641
text,512,3,34,0.7271472768009645,0.4450182113617523
text,512,3,35,0.7234335161004392,0.44922026250412533
text,512,3,36,0.7234779998894137,0.4485371181911734
text,512,3,37,0.7093221195705274,0.45419745678420426
text,512,3,38,0.7145453938014844,0.4443890299476629
text,512,3,39,0.7131111880871638,0.4393840116822976
text,512,3,40,0.7097764227402772,0.44694213691130497
text,512,3,41,0.7010746080213817,0.4380175707908777
text,512,3,42,0.7028869808656383,0.4610753713492008
text,512,3,43,0.6996308468399247,0.4485319208615614
text,512,3,44,0.7036718545159745,0.4439938907826659
text,512,3,45,0.6990989699413639,0.43661780405352735
text,512,3,46,0.6999817166028847,0.45703795983373746
text,512,3,47,0.6887745357932845,0.4470705474964463
text,512,3,48,0.6896302899765094,0.44334162591635423
text,512,3,49,0.6883040660338876,0.43943537591635423
text,512,3,50,0.6861235798965574,0.4491560572115547
image,128,3,1,1.0704007379671665,0.43660294293916785
image,128,3,2,1.0340373129120672,0.43995280459275027
image,128,3,3,1.009266171467866,0.47823876061229736
image,128,3,4,0.9790790439900303,0.4672944228755265
image,128,3,5,0.9493537944648902,0.46953279701764233
image,128,3,6,0.9327813305779902,0.47212537120302595
image,128,3,7,0.9207786802221968,0.475572043271667
image,128,3,8,0.8901080526606575,0.478463636477328
image,128,3,9,0.8641555493414714,0.5070665106330868
image,128,3,10,0.8557343701417534,0.4831384821978468
image,128,3,11,0.8111520085035194,0.48306357771502
image,128,3,12,0.7911037512474659,0.4967661748206272
image,128,3,13,0.7572566373810095,0.5075136535473074
image,128,3,14,0.742952207308165,0.5112042042173731
image,128,3,15,0.7087989948806962,0.48057008777640053
image,128,3,16,0.696019080296861,0.4803412428569201
image,128,3,17,0.6686252758140964,0.5008792622975315
image,128,3,18,0.6226874437007605,0.4960076692283005
image,128,3,19,0.6242591214429646,0.4953633526219228
image,128,3,20,0.5642536632053515,0.4935624880623835
image,128,3,21,0.5352576562247351,0.498788859783843
image,128,3,22,0.536579546972095,0.5076210920953814
image,128,3,23,0.5120185243833751,0.4824098104956174
image,128,3,24,0.5050488320320689,0.5014728237319165
image,128,3,25,0.4737831304210643,0.5111034653520021
image,128,3,26,0.45504246082605493,0.5002069694403516
image,128,3,27,0.45733966190777525,0.4951238085121865
image,128,3,28,0.4609786343824177,0.4876430341652959
image,128,3,29,0.4074764231424681,0.4976694544655456
image,128,3,30,0.39898195238637674,0.48661106985730734
image,128,3,31,0.3720091419070179,0.5068280628350653
image,128,3,32,0.37246188872459673,0.4909841557782611
image,128,3,33,0.3642289337375401,0.49361706002331
image,128,3,34,0.3441219194085186,0.47925821884590697
