external_code,fold,split,label,in_buffer
4228,2,val,1,True
4229,2,val,0,False
4230,2,train,1,False
4231,2,train,0,False
4232,2,val,1,True
4233,2,train,0,False
4234,2,train,0,False
4237,2,val,1,True
4240,2,val,0,False
4241,2,train,1,False
4242,2,train,0,False
4244,2,train,0,False
4245,2,train,1,False
4246,2,train,1,False
4247,2,train,1,False
4249,2,train,1,False
4250,2,train,1,False
4251,2,val,1,True
4252,2,train,1,False
4253,2,train,0,False
4254,2,val,0,False
4255,2,val,1,False
4256,2,val,1,False
4257,2,train,0,False
4258,2,train,1,False
4261,2,val,1,True
4262,2,train,1,False
4263,2,val,2,False
4264,2,val,2,False
4265,2,train,0,False
4266,2,val,1,False
4267,2,train,1,False
4269,2,val,0,False
4270,2,val,1,False
4271,2,train,1,False
4272,2,val,1,True
4273,2,val,0,False
4274,2,train,1,False
4275,2,train,0,False
4276,2,train,2,False
4277,2,train,0,False
4278,2,train,0,False
4281,2,val,1,True
4282,2,val,1,False
4283,2,val,2,False
4284,2,train,0,False
4285,2,train,1,False
4287,2,val,1,False
4288,2,train,1,False
4289,2,train,1,False
4290,2,train,1,False
4292,2,train,2,False
4293,2,train,1,False
4295,2,train,0,False
4296,2,train,1,False
4299,2,train,1,False
4301,2,train,2,False
4302,2,train,1,False
4304,2,train,1,False
4305,2,train,0,False
4306,2,train,2,False
4307,2,train,1,False
4308,2,val,1,True
4309,2,val,1,False
4311,2,train,1,False
4312,2,train,2,False
4315,2,val,1,False
4318,2,val,1,False
4319,2,train,0,False
4320,2,train,0,False
4322,2,train,1,False
4324,2,train,0,False
4326,2,val,0,False
4328,2,train,0,False
4330,2,train,2,False
4331,2,train,1,False
4332,2,train,2,False
4333,2,train,1,False
4334,2,val,1,False
4335,2,train,1,False
4336,2,val,0,False
4337,2,val,0,False
4338,2,train,1,False
4339,2,train,1,False
4340,2,train,1,False
4342,2,train,2,False
4343,2,train,1,False
4345,2,train,1,False
4346,2,train,1,False
4348,2,train,1,False
4349,2,train,1,False
4350,2,train,1,False
4351,2,train,0,False
4354,2,val,1,False
4355,2,train,1,False
4356,2,train,2,False
4357,2,val,1,False
4359,2,val,1,False
4361,2,train,0,False
4362,2,train,2,False
4364,2,train,0,False
4365,2,val,0,False
4367,2,train,0,False
4369,2,train,1,False
4370,2,val,0,False
4371,2,train,0,False
4372,2,val,0,False
4373,2,train,0,False
4375,2,val,2,False
4377,2,train,2,False
4378,2,val,0,False
4381,2,train,2,False
4382,2,train,2,False
4383,2,train,0,False
4385,2,train,2,False
4388,2,train,0,False
4389,2,val,0,False
4390,2,train,0,False
4392,2,train,0,False
4393,2,train,1,False
4394,2,train,0,False
4395,2,train,1,False
4396,2,train,1,False
4397,2,train,1,False
4400,2,val,1,True
4402,2,val,0,False
4406,2,train,1,False
4407,2,train,0,False
4409,2,train,0,False
4411,2,train,1,False
4412,2,val,1,True
4414,2,val,2,False
4415,2,val,2,False
4416,2,train,0,False
4417,2,train,0,False
4418,2,train,1,False
4419,2,train,1,False
4420,2,train,2,False
4421,2,val,0,False
4422,2,train,1,False
4423,2,val,1,True
4425,2,train,0,False
4426,2,train,0,False
4427,2,val,0,False
4428,2,train,0,False
4429,2,train,0,False
4430,2,val,1,True
4431,2,train,0,False
4432,2,train,1,False
4433,2,val,0,False
4435,2,train,0,False
4437,2,train,1,False
4438,2,train,2,False
4439,2,train,2,False
4440,2,train,2,False
4441,2,val,0,False
4442,2,train,2,False
4443,2,val,0,False
4446,2,val,1,True
4447,2,train,0,False
4449,2,val,2,False
4450,2,train,0,False
4451,2,val,1,True
4453,2,train,0,False
4454,2,train,1,False
4455,2,train,1,False
4457,2,train,1,False
4458,2,train,2,False
4459,2,train,1,False
4461,2,train,1,False
4462,2,train,2,False
4463,2,val,0,False
4464,2,train,1,False
4467,2,train,1,False
4468,2,train,0,False
4469,2,train,0,False
4471,2,train,0,False
4472,2,train,0,False
4473,2,train,1,False
4474,2,train,1,False
4475,2,train,0,False
4476,2,train,0,False
4477,2,train,0,False
4478,2,train,0,False
4479,2,val,0,False
4480,2,val,1,False
4481,2,train,1,False
4484,2,train,2,False
4485,2,train,2,False
4488,2,train,1,False
4490,2,train,1,False
4491,2,train,1,False
4492,2,train,1,False
4494,2,val,1,True
4496,2,train,1,False
4497,2,train,0,False
4498,2,train,0,False
4499,2,val,0,False
4503,2,train,1,False
4504,2,val,0,False
4506,2,val,0,False
4507,2,train,1,False
4508,2,train,1,False
4509,2,train,1,False
4510,2,train,1,False
4511,2,train,0,False
4513,2,train,2,False
4514,2,train,0,False
4516,2,train,1,False
4517,2,val,1,False
4518,2,train,1,False
4519,2,train,1,False
4520,2,train,1,False
4522,2,train,1,False
4523,2,train,2,False
4524,2,train,0,False
4525,2,val,1,True
4526,2,val,1,False
4527,2,train,1,False
4528,2,train,1,False
4529,2,val,1,False
4531,2,train,1,False
4532,2,train,2,False
4533,2,train,0,False
4534,2,train,2,False
4536,2,val,1,False
4538,2,val,1,False
4539,2,train,1,False
4540,2,train,1,False
4541,2,train,1,False
4543,2,train,0,False
4544,2,train,1,False
4545,2,val,0,False
4546,2,train,1,False
4547,2,train,1,False
4548,2,val,1,False
4549,2,val,0,False
4550,2,train,0,False
4551,2,train,0,False
4553,2,train,0,False
4554,2,val,1,False
4555,2,train,0,False
4556,2,train,0,False
4557,2,val,1,True
4558,2,train,0,False
4559,2,val,0,False
4560,2,train,0,False
4563,2,train,1,False
4564,2,val,1,False
4566,2,train,1,False
4567,2,train,1,False
4568,2,train,1,False
4569,2,train,1,False
4570,2,train,0,False
4571,2,train,1,False
4572,2,train,2,False
4574,2,train,1,False
4575,2,val,1,True
4576,2,train,1,False
4577,2,train,2,False
4578,2,train,2,False
4579,2,train,1,False
4580,2,train,1,False
4581,2,train,1,False
4584,2,val,1,True
4585,2,train,1,False
4587,2,train,2,False
4588,2,train,0,False
4589,2,val,1,False
4590,2,train,1,False
4591,2,train,1,False
4593,2,train,0,False
4594,2,train,1,False
4595,2,train,0,False
4596,2,train,1,False
4597,2,train,2,False
4599,2,val,0,False
4600,2,train,0,False
4601,2,train,1,False
4602,2,val,0,False
4603,2,train,2,False
4604,2,train,2,False
4606,2,train,1,False
4607,2,train,1,False
4609,2,train,2,False
4610,2,train,2,False
4611,2,train,2,False
4612,2,train,1,False
4613,2,train,2,False
4614,2,train,1,False
4615,2,val,2,False
4616,2,train,2,False
4619,2,train,1,False
4621,2,train,0,False
4622,2,train,1,False
4623,2,train,0,False
4624,2,train,0,False
4626,2,train,1,False
4627,2,train,2,False
4628,2,val,0,False
4629,2,train,0,False
4630,2,train,2,False
4631,2,val,1,True
4633,2,val,1,False
4634,2,train,1,False
4635,2,train,1,False
4638,2,train,1,False
4639,2,train,1,False
4640,2,train,2,False
4641,2,train,2,False
4643,2,train,2,False
4644,2,train,1,False
4646,2,train,2,False
4647,2,val,1,True
4648,2,train,1,False
4649,2,train,2,False
4650,2,train,2,False
4652,2,val,1,False
4653,2,train,2,False
4654,2,train,1,False
4655,2,val,2,False
4656,2,train,2,False
4657,2,train,0,False
4658,2,train,1,False
4659,2,train,1,False
4660,2,train,2,False
4662,2,train,2,False
4663,2,train,1,False
4665,2,train,0,False
4666,2,train,1,False
4667,2,train,0,False
4668,2,train,2,False
4670,2,train,2,False
4672,2,train,1,False
4674,2,train,1,False
4676,2,train,0,False
4678,2,train,1,False
4679,2,val,1,False
4680,2,train,2,False
4681,2,train,1,False
4682,2,train,2,False
4683,2,val,1,False
4684,2,val,0,False
4685,2,train,1,False
4687,2,train,1,False
4688,2,val,1,False
4689,2,train,2,False
4690,2,train,2,False
4691,2,train,1,False
4692,2,train,2,False
4693,2,train,0,False
4694,2,train,1,False
4697,2,val,2,False
4699,2,val,2,False
4700,2,train,1,False
4703,2,train,1,False
4704,2,val,1,False
4705,2,train,1,False
4706,2,val,1,True
4707,2,train,0,False
4708,2,train,0,False
4709,2,train,1,False
4712,2,val,1,True
4714,2,train,0,False
4715,2,val,1,False
4716,2,train,1,False
4717,2,train,2,False
4718,2,val,1,False
4719,2,train,1,False
4721,2,train,0,False
4723,2,val,2,False
4724,2,val,1,True
4725,2,val,1,False
4726,2,train,1,False
4727,2,train,1,False
4728,2,train,0,False
4730,2,val,1,True
4731,2,train,1,False
4732,2,train,2,False
4735,2,val,1,False
4736,2,train,1,False
4737,2,train,1,False
4738,2,train,1,False
4740,2,train,0,False
4742,2,train,2,False
4744,2,train,2,False
4745,2,val,2,False
4746,2,val,1,True
4747,2,train,1,False
4748,2,train,2,False
4749,2,train,1,False
4750,2,train,1,False
4751,2,train,0,False
4752,2,val,1,True
4754,2,val,0,False
4755,2,train,1,False
4756,2,val,1,True
4758,2,val,1,False
4760,2,val,1,True
4761,2,train,1,False
4762,2,train,0,False
4763,2,train,0,False
4764,2,val,0,False
4766,2,train,1,False
4767,2,train,1,False
4768,2,val,0,False
4770,2,train,1,False
4771,2,train,0,False
4772,2,train,1,False
4773,2,val,1,False
4774,2,val,1,True
4775,2,val,1,False
4776,2,train,1,False
4778,2,train,0,False
4779,2,train,0,False
4780,2,train,1,False
4781,2,train,1,False
4783,2,train,1,False
4784,2,val,0,False
4785,2,train,0,False
4786,2,train,1,False
4787,2,train,0,False
4788,2,train,2,False
4789,2,train,2,False
4791,2,val,1,False
4792,2,val,0,False
4793,2,train,2,False
4794,2,val,0,False
4796,2,train,2,False
4797,2,train,1,False
4798,2,train,1,False
4800,2,train,0,False
4801,2,train,1,False
4803,2,train,0,False
4804,2,val,2,False
4805,2,train,0,False
4806,2,train,1,False
4807,2,train,1,False
4811,2,val,0,False
4813,2,val,0,False
4815,2,train,0,False
4816,2,train,0,False
4817,2,train,2,False
4818,2,train,1,False
4820,2,train,0,False
4821,2,train,2,False
4822,2,train,1,False
4823,2,val,2,False
4825,2,train,2,False
4827,2,train,1,False
4828,2,train,2,False
4829,2,val,2,False
4830,2,val,2,False
4832,2,val,1,False
4833,2,train,2,False
4834,2,train,2,False
4836,2,train,1,False
4837,2,val,1,False
4838,2,val,1,False
4839,2,val,1,True
4840,2,train,1,False
4841,2,val,1,False
4842,2,train,1,False
4843,2,val,1,True
4844,2,train,1,False
4845,2,train,0,False
4846,2,train,1,False
4849,2,val,1,True
4851,2,train,1,False
4852,2,train,2,False
4853,2,train,1,False
4856,2,val,2,False
4857,2,train,2,False
4858,2,train,2,False
4859,2,train,1,False
4860,2,train,0,False
4862,2,val,0,False
4863,2,train,1,False
4864,2,train,0,False
4865,2,train,1,False
4866,2,train,0,False
4867,2,train,0,False
4868,2,train,0,False
4869,2,train,0,False
4870,2,train,1,False
4871,2,train,2,False
4872,2,train,1,False
4873,2,val,1,False
4874,2,train,1,False
4875,2,val,1,True
4876,2,train,0,False
4877,2,train,1,False
4878,2,train,0,False
4879,2,train,1,False
4881,2,val,0,False
4882,2,train,1,False
4884,2,train,0,False
4885,2,train,1,False
4886,2,train,1,False
4887,2,train,1,False
4888,2,val,2,False
4889,2,train,0,False
4890,2,train,1,False
4891,2,val,2,False
4894,2,train,1,False
4895,2,train,0,False
4896,2,train,1,False
4897,2,train,1,False
4898,2,train,2,False
4899,2,train,1,False
4900,2,train,1,False
4902,2,train,1,False
4903,2,train,0,False
4904,2,val,1,False
4906,2,train,1,False
4907,2,val,2,False
4908,2,val,2,False
4910,2,val,0,False
4911,2,train,0,False
4914,2,train,0,False
4915,2,val,0,False
4916,2,val,1,True
4917,2,val,2,False
4919,2,train,1,False
4920,2,train,1,False
4921,2,train,1,False
4924,2,train,0,False
4925,2,train,0,False
4927,2,train,1,False
4928,2,train,0,False
4929,2,val,1,True
4930,2,train,0,False
4931,2,val,1,True
4933,2,train,2,False
4934,2,train,0,False
4935,2,train,1,False
4936,2,train,0,False
4937,2,train,1,False
4938,2,train,0,False
4939,2,val,2,False
4940,2,val,0,False
4941,2,val,1,True
4942,2,train,2,False
4944,2,val,1,False
4945,2,train,0,False
4946,2,train,1,False
4948,2,train,1,False
4949,2,val,0,False
4950,2,train,1,False
4951,2,train,1,False
4952,2,train,1,False
4957,2,train,1,False
4958,2,val,1,False
4959,2,train,2,False
4960,2,train,2,False
4961,2,train,2,False
4962,2,train,2,False
4963,2,train,0,False
4964,2,val,0,False
4965,2,train,0,False
4966,2,train,0,False
4967,2,train,0,False
4968,2,train,0,False
4969,2,val,0,False
4970,2,val,0,False
4971,2,train,1,False
4974,2,train,0,False
4975,2,train,1,False
4976,2,val,1,True
4977,2,train,2,False
4978,2,train,0,False
4980,2,train,0,False
4983,2,val,1,True
4984,2,val,2,False
4985,2,val,2,False
4986,2,train,2,False
4988,2,train,1,False
4989,2,train,1,False
4992,2,val,0,False
4994,2,train,1,False
4995,2,val,2,False
4999,2,train,2,False
5002,2,val,2,False
5003,2,train,2,False
5004,2,train,1,False
5005,2,train,0,False
5007,2,train,2,False
5008,2,train,2,False
5009,2,train,2,False
5010,2,train,2,False
5012,2,train,1,False
5013,2,train,2,False
5016,2,train,0,False
5017,2,train,2,False
5019,2,train,2,False
5023,2,train,0,False
5024,2,train,1,False
5026,2,val,1,True
5027,2,train,0,False
5028,2,train,1,False
5030,2,val,1,False
5031,2,train,2,False
5032,2,train,0,False
5033,2,val,1,True
5034,2,train,1,False
5035,2,val,1,False
5036,2,train,2,False
5037,2,train,1,False
5039,2,train,0,False
5040,2,train,0,False
5041,2,train,0,False
5042,2,val,0,False
5043,2,val,1,True
5044,2,val,0,False
5045,2,train,0,False
5046,2,train,0,False
5047,2,train,0,False
5048,2,train,1,False
5049,2,train,1,False
5050,2,train,0,False
5052,2,val,1,False
5054,2,train,1,False
5056,2,val,1,False
5057,2,train,0,False
5058,2,train,1,False
5060,2,train,1,False
5061,2,val,0,False
5062,2,train,1,False
5063,2,val,1,False
5065,2,val,1,False
5066,2,train,0,False
5067,2,train,1,False
5068,2,train,1,False
5069,2,train,0,False
5070,2,train,1,False
5071,2,val,1,True
5072,2,train,1,False
5073,2,val,0,False
5076,2,train,0,False
5077,2,val,1,False
5078,2,train,0,False
5080,2,train,1,False
2,3,val,2,False
3,3,train,2,False
4,3,train,1,False
5,3,train,2,False
6,3,train,2,False
7,3,train,2,False
8,3,train,1,False
9,3,train,2,False
11,3,train,0,False
12,3,train,2,False
14,3,train,0,False
15,3,val,0,False
16,3,train,2,False
17,3,train,0,False
18,3,train,0,False
19,3,val,0,False
20,3,train,0,False
21,3,train,1,False
23,3,train,1,False
24,3,train,0,False
25,3,train,0,False
26,3,train,0,False
27,3,val,0,False
28,3,val,0,False
29,3,val,1,False
30,3,train,0,False
31,3,train,0,False
32,3,train,0,False
33,3,train,0,False
34,3,train,0,False
35,3,train,1,False
37,3,val,1,True
38,3,train,1,False
39,3,train,0,False
40,3,train,0,False
43,3,train,0,False
45,3,train,1,False
46,3,val,0,False
47,3,train,0,False
48,3,train,0,False
49,3,train,0,False
50,3,train,0,False
51,3,train,0,False
52,3,val,1,False
53,3,val,1,True
54,3,train,0,False
55,3,train,1,False
57,3,train,0,False
59,3,train,0,False
62,3,train,0,False
63,3,val,0,False
64,3,train,0,False
65,3,train,0,False
66,3,train,0,False
67,3,train,0,False
68,3,train,0,False
69,3,train,0,False
70,3,val,0,False
71,3,train,0,False
72,3,val,0,False
73,3,train,1,False
74,3,val,2,False
75,3,train,1,False
76,3,train,1,False
77,3,train,0,False
78,3,train,0,False
79,3,train,0,False
80,3,train,0,False
81,3,val,1,False
83,3,train,1,False
84,3,train,1,False
85,3,train,0,False
86,3,val,0,False
87,3,train,2,False
89,3,train,0,False
91,3,val,0,False
92,3,train,0,False
93,3,train,0,False
94,3,val,1,True
95,3,train,1,False
96,3,train,0,False
97,3,train,0,False
98,3,val,0,False
99,3,train,0,False
100,3,train,1,False
101,3,train,0,False
102,3,val,1,True
103,3,val,0,False
105,3,train,0,False
106,3,train,0,False
107,3,train,1,False
108,3,train,0,False
109,3,train,0,False
110,3,train,0,False
111,3,train,0,False
112,3,val,0,False
113,3,train,0,False
114,3,val,1,False
115,3,train,0,False
116,3,train,0,False
117,3,train,1,False
118,3,train,0,False
119,3,val,0,False
120,3,val,0,False
121,3,train,0,False
122,3,train,0,False
123,3,val,0,False
124,3,train,0,False
125,3,val,0,False
126,3,train,0,False
127,3,train,0,False
128,3,val,0,False
129,3,val,1,True
130,3,train,0,False
131,3,train,0,False
132,3,val,1,True
133,3,val,1,False
134,3,val,1,False
135,3,train,1,False
136,3,train,0,False
137,3,train,1,False
139,3,train,0,False
140,3,val,1,False
142,3,val,0,False
143,3,train,0,False
144,3,train,0,False
145,3,train,0,False
147,3,train,0,False
148,3,val,0,False
150,3,train,0,False
151,3,train,0,False
152,3,train,0,False
153,3,val,0,False
154,3,val,0,False
155,3,train,0,False
156,3,train,0,False
157,3,train,0,False
158,3,train,0,False
159,3,val,1,False
160,3,train,0,False
161,3,train,0,False
162,3,train,0,False
163,3,val,0,False
166,3,train,1,False
167,3,train,0,False
168,3,train,0,False
170,3,val,0,False
171,3,train,0,False
172,3,train,1,False
173,3,val,0,False
174,3,val,1,False
176,3,train,0,False
177,3,train,1,False
179,3,train,1,False
180,3,train,0,False
181,3,train,1,False
182,3,train,0,False
185,3,train,0,False
186,3,train,0,False
187,3,train,0,False
188,3,train,1,False
189,3,train,0,False
190,3,val,0,False
191,3,val,0,False
192,3,train,0,False
194,3,train,0,False
195,3,val,1,True
196,3,train,1,False
197,3,train,0,False
198,3,val,2,False
199,3,val,0,False
201,3,train,0,False
202,3,train,0,False
204,3,train,0,False
205,3,train,0,False
206,3,train,0,False
207,3,train,0,False
208,3,train,0,False
209,3,train,0,False
210,3,train,0,False
211,3,train,0,False
212,3,train,0,False
213,3,train,0,False
214,3,train,0,False
215,3,train,0,False
216,3,val,0,False
217,3,train,0,False
218,3,train,1,False
219,3,val,1,True
220,3,train,1,False
222,3,train,0,False
223,3,train,0,False
224,3,val,0,False
225,3,train,0,False
226,3,train,0,False
227,3,val,1,False
228,3,train,0,False
229,3,train,0,False
230,3,train,0,False
231,3,train,2,False
233,3,train,0,False
234,3,val,1,True
235,3,train,1,False
236,3,train,0,False
238,3,train,0,False
239,3,train,0,False
240,3,train,0,False
241,3,train,2,False
242,3,train,0,False
243,3,train,0,False
244,3,train,0,False
245,3,val,0,False
246,3,train,0,False
247,3,train,0,False
248,3,val,1,True
249,3,train,1,False
250,3,val,1,True
251,3,train,2,False
253,3,val,1,False
255,3,train,0,False
256,3,train,0,False
257,3,val,0,False
258,3,val,1,True
260,3,train,0,False
262,3,train,0,False
263,3,val,0,False
264,3,train,0,False
265,3,train,0,False
266,3,train,0,False
267,3,train,0,False
268,3,train,0,False
269,3,train,0,False
270,3,train,1,False
271,3,train,0,False
272,3,train,0,False
273,3,train,0,False
274,3,train,0,False
275,3,val,0,False
276,3,val,1,True
277,3,train,0,False
278,3,train,0,False
279,3,train,0,False
280,3,train,0,False
281,3,train,1,False
282,3,train,0,False
283,3,train,2,False
284,3,train,0,False
286,3,train,1,False
288,3,train,0,False
289,3,train,0,False
290,3,train,0,False
291,3,val,1,True
292,3,train,0,False
293,3,val,0,False
294,3,val,0,False
295,3,val,1,False
296,3,train,0,False
297,3,train,2,False
298,3,train,0,False
299,3,train,0,False
300,3,train,0,False
301,3,train,0,False
303,3,val,1,True
304,3,train,1,False
305,3,train,0,False
306,3,train,0,False
307,3,val,0,False
309,3,train,0,False
311,3,train,0,False
312,3,train,1,False
313,3,val,1,False
314,3,val,0,False
315,3,train,1,False
316,3,train,2,False
317,3,train,2,False
318,3,train,1,False
319,3,train,0,False
320,3,train,2,False
321,3,train,0,False
322,3,train,0,False
323,3,train,1,False
324,3,val,2,False
325,3,train,2,False
326,3,train,0,False
327,3,val,1,False
328,3,train,1,False
329,3,train,0,False
330,3,train,0,False
331,3,train,0,False
332,3,train,0,False
333,3,train,1,False
334,3,train,0,False
335,3,train,0,False
336,3,val,0,False
337,3,train,0,False
338,3,val,2,False
339,3,train,2,False
340,3,train,1,False
341,3,val,1,True
342,3,train,0,False
343,3,train,0,False
345,3,val,1,True
346,3,val,0,False
348,3,train,0,False
350,3,train,0,False
352,3,train,1,False
355,3,train,0,False
356,3,train,0,False
357,3,train,1,False
358,3,train,0,False
359,3,val,2,False
361,3,val,0,False
362,3,train,2,False
363,3,train,0,False
364,3,train,1,False
365,3,val,0,False
366,3,train,0,False
367,3,val,2,False
368,3,val,2,False
369,3,val,1,False
371,3,train,0,False
372,3,train,0,False
373,3,train,0,False
374,3,val,0,False
376,3,train,0,False
377,3,val,0,False
379,3,train,1,False
380,3,train,2,False
381,3,train,0,False
382,3,val,0,False
383,3,train,1,False
384,3,train,1,False
385,3,train,1,False
386,3,train,0,False
387,3,val,2,False
388,3,train,2,False
389,3,train,2,False
390,3,train,2,False
391,3,train,2,False
392,3,train,1,False
393,3,train,1,False
394,3,train,0,False
396,3,train,2,False
397,3,train,1,False
398,3,train,2,False
400,3,val,1,False
401,3,train,2,False
402,3,train,2,False
403,3,train,2,False
405,3,val,2,False
406,3,val,0,False
407,3,val,1,True
408,3,train,2,False
409,3,train,0,False
410,3,val,2,False
412,3,train,1,False
413,3,train,1,False
414,3,train,2,False
416,3,val,0,False
417,3,train,0,False
419,3,train,0,False
420,3,train,2,False
421,3,train,1,False
422,3,val,1,False
423,3,train,2,False
424,3,train,2,False
425,3,val,1,True
426,3,val,1,False
427,3,val,1,True
428,3,train,1,False
429,3,train,0,False
431,3,train,1,False
432,3,train,0,False
433,3,train,1,False
436,3,train,0,False
437,3,train,2,False
438,3,train,0,False
440,3,train,0,False
441,3,val,2,False
442,3,train,1,False
445,3,train,1,False
446,3,train,1,False
447,3,val,2,False
450,3,train,0,False
451,3,train,0,False
453,3,train,1,False
454,3,train,2,False
455,3,val,1,True
456,3,train,1,False
457,3,val,1,True
458,3,train,1,False
459,3,train,0,False
460,3,train,0,False
461,3,val,1,False
462,3,train,0,False
463,3,train,2,False
464,3,train,1,False
465,3,train,1,False
466,3,train,0,False
467,3,val,2,False
468,3,train,1,False
469,3,val,1,False
470,3,train,0,False
471,3,val,2,False
473,3,train,1,False
475,3,train,0,False
477,3,train,2,False
479,3,train,1,False
480,3,train,0,False
481,3,val,2,False
483,3,val,1,False
485,3,val,0,False
486,3,train,0,False
487,3,train,0,False
489,3,train,0,False
490,3,train,0,False
491,3,val,0,False
492,3,train,0,False
493,3,val,0,False
494,3,train,0,False
495,3,train,1,False
496,3,train,0,False
497,3,val,0,False
498,3,train,0,False
499,3,train,1,False
500,3,train,0,False
501,3,train,0,False
502,3,val,0,False
503,3,train,0,False
505,3,train,0,False
506,3,val,0,False
507,3,val,0,False
508,3,train,0,False
509,3,train,0,False
510,3,train,0,False
511,3,train,0,False
512,3,train,0,False
513,3,train,1,False
514,3,train,0,False
515,3,train,0,False
517,3,train,0,False
518,3,val,1,True
519,3,train,1,False
520,3,train,0,False
521,3,train,0,False
522,3,train,0,False
523,3,train,0,False
524,3,train,0,False
525,3,train,0,False
526,3,train,0,False
527,3,train,0,False
528,3,train,0,False
529,3,train,0,False
530,3,train,0,False
531,3,train,0,False
533,3,train,0,False
536,3,train,0,False
537,3,train,0,False
538,3,val,0,False
539,3,train,2,False
540,3,train,0,False
541,3,train,0,False
542,3,train,0,False
544,3,train,0,False
545,3,val,1,False
546,3,val,0,False
547,3,train,0,False
549,3,val,0,False
550,3,train,2,False
551,3,train,0,False
552,3,train,0,False
553,3,train,0,False
554,3,train,0,False
555,3,train,0,False
556,3,train,1,False
557,3,train,0,False
558,3,train,0,False
559,3,val,0,False
560,3,train,2,False
561,3,train,2,False
563,3,train,1,False
564,3,train,0,False
565,3,val,1,True
567,3,train,0,False
568,3,val,1,False
569,3,train,0,False
571,3,val,0,False
572,3,train,1,False
573,3,train,0,False
574,3,train,2,False
575,3,train,0,False
576,3,train,0,False
577,3,train,1,False
579,3,train,0,False
580,3,train,0,False
581,3,train,0,False
582,3,train,0,False
583,3,train,0,False
584,3,val,0,False
585,3,train,2,False
587,3,val,1,False
588,3,train,0,False
589,3,train,0,False
590,3,train,0,False
591,3,train,0,False
592,3,train,2,False
593,3,train,1,False
594,3,val,0,False
595,3,train,0,False
596,3,val,0,False
597,3,train,0,False
599,3,train,2,False
600,3,train,1,False
601,3,train,0,False
604,3,val,1,False
606,3,train,0,False
608,3,val,1,True
609,3,train,1,False
610,3,val,0,False
611,3,train,0,False
612,3,train,1,False
613,3,train,1,False
614,3,val,1,False
615,3,train,2,False
616,3,train,1,False
617,3,train,0,False
618,3,train,0,False
619,3,train,0,False
620,3,val,0,False
621,3,train,0,False
622,3,train,0,False
623,3,train,0,False
625,3,train,2,False
626,3,train,0,False
627,3,train,0,False
628,3,train,0,False
629,3,train,0,False
630,3,train,0,False
631,3,train,0,False
632,3,train,2,False
634,3,val,1,False
635,3,train,2,False
636,3,train,2,False
637,3,train,0,False
638,3,train,0,False
639,3,val,2,False
640,3,train,2,False
641,3,val,2,False
643,3,train,1,False
645,3,val,2,False
646,3,train,2,False
647,3,val,1,True
648,3,train,2,False
649,3,train,2,False
650,3,train,1,False
651,3,train,0,False
652,3,train,0,False
653,3,train,1,False
654,3,val,0,False
655,3,val,2,False
656,3,train,2,False
657,3,train,0,False
658,3,train,1,False
660,3,val,1,False
661,3,train,0,False
662,3,train,1,False
663,3,val,1,True
664,3,val,1,False
665,3,train,1,False
666,3,train,1,False
667,3,train,1,False
668,3,train,2,False
669,3,val,1,True
670,3,train,0,False
671,3,val,2,False
672,3,train,1,False
673,3,train,1,False
674,3,train,0,False
675,3,train,0,False
676,3,val,0,False
678,3,train,0,False
679,3,val,2,False
680,3,train,2,False
681,3,val,1,True
682,3,val,1,False
683,3,train,2,False
684,3,val,1,True
685,3,val,0,False
686,3,train,2,False
688,3,train,1,False
689,3,train,0,False
690,3,train,2,False
694,3,train,0,False
697,3,train,1,False
698,3,train,1,False
699,3,val,1,False
700,3,train,2,False
701,3,train,0,False
702,3,train,2,False
703,3,train,2,False
704,3,train,0,False
705,3,train,2,False
706,3,train,0,False
708,3,train,0,False
710,3,train,1,False
711,3,train,0,False
712,3,val,1,True
714,3,val,0,False
715,3,train,0,False
716,3,train,1,False
717,3,train,2,False
718,3,train,2,False
721,3,val,2,False
723,3,train,0,False
724,3,train,1,False
725,3,train,1,False
726,3,val,1,True
727,3,train,1,False
728,3,train,2,False
729,3,train,2,False
730,3,train,2,False
731,3,val,1,True
733,3,train,2,False
734,3,train,2,False
735,3,train,0,False
736,3,train,0,False
737,3,train,0,False
739,3,train,0,False
741,3,train,0,False
742,3,train,2,False
743,3,val,1,False
744,3,train,0,False
745,3,train,0,False
746,3,train,1,False
747,3,train,1,False
748,3,train,1,False
749,3,val,1,True
750,3,train,1,False
751,3,val,2,False
752,3,train,1,False
753,3,train,2,False
754,3,val,2,False
755,3,train,1,False
756,3,train,1,False
757,3,train,2,False
758,3,train,2,False
760,3,train,0,False
762,3,train,2,False
763,3,train,2,False
764,3,train,2,False
765,3,val,2,False
766,3,train,2,False
767,3,train,2,False
768,3,train,2,False
769,3,val,0,False
770,3,val,0,False
771,3,train,2,False
772,3,train,1,False
774,3,train,2,False
777,3,train,0,False
778,3,val,0,False
780,3,train,0,False
781,3,train,0,False
782,3,val,0,False
783,3,train,2,False
784,3,train,2,False
785,3,val,1,True
786,3,val,1,True
787,3,val,2,False
788,3,train,1,False
789,3,val,1,False
790,3,val,1,False
791,3,train,2,False
792,3,train,2,False
793,3,train,2,False
794,3,val,2,False
795,3,train,2,False
796,3,train,2,False
797,3,val,2,False
798,3,train,1,False
799,3,train,2,False
800,3,train,0,False
801,3,train,2,False
802,3,train,1,False
804,3,train,0,False
805,3,train,2,False
807,3,train,0,False
808,3,train,2,False
809,3,train,1,False
810,3,train,0,False
812,3,train,0,False
813,3,val,1,True
